# Constructed from biom file
#OTU ID	AGOS38P1A0	AGOS42P6A0	AGOS44P4A0	AGOS46P1A0	AGOS48P4A0	AGOS56P1A0	AGOS57P4A0	AGOS58P6A0	AGOS60P3A0	CONS37P4A0	CONS39P1A0	CONS41P1A0	CONS43P5A0	CONS45P2A0	CONS47P6A0	CONS49P6A0	CONS51P3A0	CONS52P4A0	CONS55P5A0	CONS59P1A0	CONS61P4A0	CONS62P1A0
PYRIDOXSYN-PWY	590.3414268457374	727.2480980366154	808.1622608161324	2889.1229519541753	688.296780694265	887.4912392147162	1125.3566633551368	751.6676407832496	1144.6721818449532	610.5097103984878	613.6633714464203	818.5385617297525	334.29270631631164	377.9845609941337	430.4580241992878	783.52782126079	902.1983574529903	888.5167465870719	660.3056198538529	1092.908500349185	944.2630380250482	1757.254020630253
REDCITCYC	3162.439720601251	4350.651118544091	2879.828225647753	6205.200093205854	2796.9401603505084	4664.71314495285	3550.3018669699213	3811.5398414027777	2970.9869642576614	5157.676898094437	2610.5380263688644	3090.5982106503243	2584.7952688329847	3539.127825525133	4451.330982986406	3221.19542141638	2306.3201128721903	2422.9526925610385	1680.5538308976013	2487.0858318463656	3715.6146351541474	3908.415049257655
RHAMCAT-PWY	1876.8133876682364	4191.409913153409	2680.998193944107	5543.151129312996	2478.097649771229	2938.060026131119	1671.6547829049416	2561.5525680735195	2467.225624311057	2852.381569316726	1880.9006936556325	2275.7112996863084	1545.3545267695315	2078.1660945227595	3510.3026745304264	2050.617900762239	1761.672512471571	2452.3435043270456	1764.4907879740852	1584.158533785341	2426.007881958989	3264.021618976763
RIBOSYN2-PWY	6404.72009259072	12766.64349637621	10178.365526248108	17918.062598239838	10375.321199191567	8960.689722087094	6462.23872852951	10898.698035832704	9093.406795672858	9479.646137485835	7794.247476613109	8821.239366693955	5848.033825340934	7067.410948567188	16014.910831829106	7120.23824713351	5925.062428797396	7769.496313178662	7099.295773826774	6154.741209994397	10225.678227334103	11761.956551450738
RUMP-PWY	1740.8000768612185	3535.7882654215155	3519.762104002587	5313.701101904349	3173.070764504987	1963.5109921794071	2431.548753304847	3833.624102384964	3198.549845943735	2859.5577155283318	2405.737584223275	3007.382095232827	1983.3292344818135	2303.2090593909556	4782.595334311017	2090.9647389884217	2266.6644416771096	2866.1990352190023	2592.9356059156307	1960.4354206979722	6137.954055843536	4696.5198295146465
SALVADEHYPOX-PWY	5551.535683411688	10910.908738431002	7763.562829708886	16018.617339876864	8361.221862130953	8584.988845271804	5247.11862419324	9659.328751821655	7377.5524523238155	8456.977235111173	6772.6944651310805	7694.231950095652	4294.670953164575	6000.094368819787	13301.08292704546	5689.237267268514	5453.89711015424	7214.485344861426	6728.645840501615	5100.6221010630325	9199.992409832306	10027.634030096633
SER-GLYSYN-PWY	7775.586419503325	19673.02862700974	17481.700614124584	26979.598058335054	16855.344803966294	9718.489572431381	10246.530155515595	15825.121584649552	15112.246742010604	14606.424227579397	13068.503154876415	13664.84400688777	9296.640074844512	10627.8569103253	20514.245881325372	10991.2443436888	9790.671023960176	12266.459786197085	10488.32955783109	7583.637278551205	14841.85440115735	20482.205260086583
SO4ASSIM-PWY	1171.8825141694515	1223.64402276861	1037.2292951768668	2330.696308893722	1009.0276641205281	1550.8964437091838	1187.475676983034	1297.9124994564736	1167.664388168705	1389.5043714397555	878.4282577283062	978.6231964709834	634.1272002191172	756.738325920787	1450.1634780223562	1173.2871290328067	863.2722679246513	1213.1294038193198	758.18378927376	838.3625983268738	4609.00686480454	1253.5104669992304
SUCSYN-PWY	101.31555479880309	334.4331894018889	182.55216076443025	268.2980917354336	177.64024406974218	170.64263478358404	305.17512144657906	504.0770077068018	165.23357156070406	209.0710187972814	180.46459439094644	104.19288744171122	199.18502856869858	153.9055980064819	268.3107367328715	228.08452580196092	76.86493982345866	89.5463479537732	161.14691041450675	88.63354752566758	4289.303108492451	154.37772019664197
SULFATE-CYS-PWY	2244.162589502162	2540.8236196811667	2154.5688512566153	4680.256105850727	2087.110242471013	2925.1213804306763	2315.4998254719244	2623.08351076775	2376.1823601988112	2784.2015035292397	1805.902571438074	1994.9432668122852	1305.6565236899685	1555.3314777196858	2975.1670331960686	2306.973947070413	1734.4050575304184	2386.1600895075376	1544.0148130580424	1649.5104375306278	7265.012626515511	2596.5009118102175
TCA	4073.5912176028137	9345.107057662539	9346.358706624842	13684.502697393464	8025.246055703933	4550.586868838109	6063.290819881603	7961.88951120948	8333.538297538851	6678.374886808454	6020.151534191658	6370.9133677715445	4977.949810568455	5222.0108699731145	10135.621608218196	5502.948219554797	5209.559614725363	6855.181526213686	4962.8610419282695	4092.360120678553	8439.170241891105	9695.526914662356
TCA-GLYOX-BYPASS	269.96713526442477	695.4349028550545	325.4127015128814	992.3590132426882	364.82580113208365	1118.3511896217613	535.0155817424569	649.2244047084573	290.89820630401823	537.8375523879914	358.5304825368698	307.95162743854235	252.505349047969	283.29821568553626	529.361751384673	403.05551697050697	281.4305540992834	1070.8609831567544	315.57734297067145	258.6979816919426	1169.2996194381062	319.4781460365133
TEICHOICACID-PWY	2399.4310051920047	3424.8801021718796	2791.341581793985	5167.75334253266	3831.1793618196452	3625.970290038471	2161.1032996122944	3263.360457249062	2268.3821760852375	2874.6768891029888	1822.8276203118614	2768.908974627454	1701.7106483547761	1848.567408195063	4036.630693575984	2790.1075781287796	2105.2919178274306	2199.783204511227	2443.362812028474	2059.3419297706305	2135.698815188234	3480.10067322977
THISYN-PWY	4088.049958657683	9451.110350566345	7772.886006847945	11659.051898700494	7324.861055324643	6702.616633028409	5787.960357004626	7972.935397194226	6677.322639595042	6139.409372555759	5388.982905216152	5876.589810126273	4591.4949910232235	4703.312234862513	11563.66011306547	5159.764839922968	4313.070825495113	5559.101249109445	4806.32275991504	3918.5934523376654	8335.207283657097	7968.513594098933
THREOCAT-PWY	40.591650515211505	421.3981914175149	66.72776705294027	167.1552094987245	95.16145936452418	661.1569951074434	12.147057663018467	396.3579187857523	56.39369361541512	161.60383697236654	152.43531773588316	78.27364892069895	39.10633509228862	102.97893452697939	117.88341953618963	147.42377512516134	45.34266527674699	41.385982769661666	107.24215338159715	80.0995163800153	60.51000342997623	24.848570647092508
THRESYN-PWY	9888.588447983204	19287.35099150249	16773.465502501353	27287.46533120892	16398.838443686345	13989.009950136819	9805.078615853308	16215.02454203857	14448.599605720829	15199.172379458874	12340.34971526853	13798.208913351924	9032.90605350785	10633.564048716384	22331.36295925632	11059.850643376245	9590.389165268263	12161.994757200726	10758.802961730555	9012.938591878341	15152.406224179202	20050.86591982112
TRNA-CHARGING-PWY	9208.738035643019	18327.881730092315	15167.30987520579	25887.13471694276	15388.313813799283	12959.904485980247	8996.901006006052	15720.50552549129	13392.104650418725	13851.192856829291	11822.54830425279	13016.749199693973	8323.587880507017	10084.24307543239	23190.479448926337	10377.92211992566	8711.870329550911	11693.027035223584	10456.343415965695	8682.8037216087	14371.286268943746	17986.65697306937
TRPSYN-PWY	5840.387869156088	11535.617275427812	11288.878979155817	16333.642047527419	10016.123305758114	7620.847656268764	7110.454836409067	9513.401245950614	9405.380966531216	9675.297839402692	7422.073292563781	8307.18002433234	6176.059009826071	7275.053159379404	12658.255882818177	6708.054046462326	6405.2589714863925	7062.774412129897	6307.897310847279	5095.947004314551	9198.450790995143	13248.267268421048
TYRFUMCAT-PWY	88.3931463534329	62.58421576197162	62.04004343686454	351.7814437611547	75.11240203307746	319.909545450208	73.42441380912757	51.17020464795751	55.99960605228651	92.36203531414291	44.93068008818535	97.54570762596892	41.36533555845559	38.802344642452084	76.45475968239725	69.25922999627032	58.64395187827119	416.37251609877524	57.51673280204551	53.12910858165701	326.2525114835235	64.74548924097778
UBISYN-PWY	154.6453874814401	361.3532265486102	106.71521321508607	232.0804660623588	145.36163663512133	434.8326864065267	248.69905951443707	370.57215841183574	104.34856508030741	195.36432090786798	151.28169287874042	115.22240874469544	80.79639829273255	138.02645350362184	206.61658724196107	216.03436501140746	109.34616461533555	63.72307271430647	113.20236405081515	102.23950133071784	2471.784968199397	90.67050312843813
UDPNAGSYN-PWY	7241.497469623187	12178.975633992985	10227.211134393388	18169.022372819465	11186.295004855878	11056.247523540007	6589.988178957181	12317.291303373151	8630.407587863703	10939.707988106691	7700.842550822606	9905.65965071198	6449.692395349869	8416.963490453689	18486.678609267707	7758.084351208477	6177.924414205255	8494.951181320563	8115.811917630351	6746.316693788869	12625.577034996248	12487.775389328235
VALDEG-PWY	36.18399161831367	49.231361926437046	35.588791077114614	38.31487351046371	51.62660926512417	24.49248677221725	36.00554144578448	32.94543408319414	24.5912168728627	44.20035750280959	18.405396281164425	34.23406057038767	28.35917937061116	28.489876166320897	56.68341560020721	17.32699009647147	24.347869700668234	24.88981492477201	29.472430808362684	22.36330641344712	34.67232298399504	58.43083827876078
VALSYN-PWY	10806.086510022607	19130.704867989745	16865.105378291544	28123.14351126649	16355.94668617665	15508.298873112508	10257.463000496238	16148.515127230594	14632.554235799204	15815.734882478753	12173.834889460162	14039.56919876961	9196.561551453437	11127.443161196392	23281.311300590824	11477.88437091627	10086.895851763804	12372.064153570778	11043.564864526123	9525.563772660495	17747.514551608965	20779.169784920196
